obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('104',)",33.8863983154,1,0,1028.70453925,29,29,2,3.38863983154,29,13,3724598969.8,3724598969.93,3659214238.14,44.36829,-124.9528,0.0,34.0364282643,29,29,internal_timestamp,420.450012207,29,29,144968,1450225438,6.20900011063,29,29,3659214238.14
"('105',)",33.886100769,1,0,1028.70040553,29,29,2,3.3886100769,29,13,3724598969.8,3724598969.93,3659214249.15,44.36829,-124.9528,0.0,34.036437388,29,29,internal_timestamp,419.549987793,29,29,149312,1450225449,6.20909976959,29,29,3659214249.15
"('106',)",33.893901825,1,0,1028.69468828,29,29,2,3.3893901825,29,13,3724598969.8,3724598969.93,3659214260.15,44.36829,-124.9528,0.0,34.0357783714,29,29,internal_timestamp,418.709991455,29,29,145145,1450225460,6.2189002037,29,29,3659214260.15
"('107',)",33.895198822,1,0,1028.69042058,29,29,2,3.3895198822,29,13,3724598969.8,3724598969.93,3659214271.15,44.36829,-124.9528,0.0,34.0357566403,29,29,internal_timestamp,417.839996338,29,29,152362,1450225471,6.22079992294,29,29,3659214271.15
"('108',)",33.9012985229,1,0,1028.68417957,29,29,2,3.39012985229,29,13,3724598969.8,3724598969.93,3659214282.15,44.36829,-124.9528,0.0,34.0354062702,29,29,internal_timestamp,416.769989014,29,29,148545,1450225482,6.22849988937,29,29,3659214282.15
"('109',)",33.903301239,1,0,1028.67802149,29,29,2,3.3903301239,29,13,3724598969.8,3724598969.93,3659214293.16,44.36829,-124.9528,0.0,34.0349169748,29,29,internal_timestamp,415.609985352,29,29,155246,1450225493,6.23180007935,29,29,3659214293.16
"('110',)",33.9066009521,1,0,1028.67188703,29,29,2,3.39066009521,29,13,3724598969.8,3724598969.93,3659214304.15,44.36829,-124.9528,0.0,34.0345684151,29,29,internal_timestamp,414.470001221,29,29,149703,1450225504,6.23640012741,29,29,3659214304.15
"('111',)",33.9118995667,1,0,1028.66603197,29,29,2,3.39118995667,29,13,3724598969.8,3724598969.93,3659214315.17,44.36829,-124.9528,0.0,34.0343013844,29,29,internal_timestamp,413.440002441,29,29,172389,1450225515,6.24310016632,29,29,3659214315.17
"('112',)",33.9160003662,1,0,1028.66073624,29,29,2,3.39160003662,29,13,3724598969.8,3724598969.94,3659214326.16,44.36829,-124.9528,0.0,34.0338362343,29,29,internal_timestamp,412.529998779,29,29,160099,1450225526,6.2486000061,29,29,3659214326.16
"('113',)",33.9212989807,1,0,1028.65644139,29,29,2,3.39212989807,29,13,3724598969.8,3724598969.94,3659214337.15,44.36829,-124.9528,0.0,34.0340492899,29,29,internal_timestamp,411.739990234,29,29,153105,1450225537,6.25470018387,29,29,3659214337.15
"('114',)",33.923500061,1,0,1028.65286758,29,29,2,3.3923500061,29,13,3724598969.8,3724598969.94,3659214348.16,44.36829,-124.9528,0.0,34.0337212372,29,29,internal_timestamp,411.109985352,29,29,158318,1450225548,6.25780010223,29,29,3659214348.16
"('115',)",33.9240989685,1,0,1028.64951309,29,29,2,3.39240989685,29,13,3724598969.8,3724598969.94,3659214359.16,44.36829,-124.9528,0.0,34.0340678599,29,29,internal_timestamp,410.339996338,29,29,155395,1450225559,6.25850009918,29,29,3659214359.16
"('116',)",33.9253005981,1,0,1028.64553072,29,29,2,3.39253005981,29,13,3724598969.8,3724598969.94,3659214370.17,44.36829,-124.9528,0.0,34.0337857441,29,29,internal_timestamp,409.579986572,29,29,165608,1450225570,6.26049995422,29,29,3659214370.17
"('117',)",33.9281997681,1,0,1028.64104942,29,29,2,3.39281997681,29,13,3724598969.8,3724598969.94,3659214381.16,44.36829,-124.9528,0.0,34.0337499095,29,29,internal_timestamp,408.720001221,29,29,160967,1450225581,6.26420021057,29,29,3659214381.16
"('118',)",33.9375991821,1,0,1028.63390555,29,29,2,3.39375991821,29,13,3724598969.8,3724598969.94,3659214392.17,44.36829,-124.9528,0.0,34.0311136602,29,29,internal_timestamp,408.019989014,29,29,166574,1450225592,6.27769994736,29,29,3659214392.17
"('119',)",33.9398002625,1,0,1028.63060623,29,29,2,3.39398002625,29,13,3724598969.8,3724598969.94,3659214403.16,44.36829,-124.9528,0.0,34.0316360395,29,29,internal_timestamp,407.279998779,29,29,162398,1450225603,6.28000020981,29,29,3659214403.16
"('120',)",33.945098877,1,0,1028.62553933,29,29,2,3.3945098877,29,13,3724598969.8,3724598969.94,3659214414.17,44.36829,-124.9528,0.0,34.0306130369,29,29,internal_timestamp,406.570007324,29,29,168817,1450225614,6.28730010986,29,29,3659214414.17
"('121',)",33.9518013,1,0,1028.62121798,29,29,2,3.39518013,29,13,3724598969.8,3724598969.94,3659214425.17,44.36829,-124.9528,0.0,34.0297755476,29,29,internal_timestamp,406.029998779,29,29,165613,1450225625,6.29589986801,29,29,3659214425.17
"('122',)",33.9562988281,1,0,1028.6160265,29,29,2,3.39562988281,29,13,3724598969.8,3724598969.94,3659214436.17,44.36829,-124.9528,0.0,34.0282336793,29,29,internal_timestamp,405.369995117,29,29,168697,1450225636,6.30280017853,29,29,3659214436.17
"('123',)",33.9584007263,1,0,1028.61255584,29,29,2,3.39584007263,29,13,3724598969.8,3724598969.94,3659214447.17,44.36829,-124.9528,0.0,34.0286551937,29,29,internal_timestamp,404.609985352,29,29,173355,1450225647,6.30509996414,29,29,3659214447.17
"('124',)",33.9609985352,1,0,1028.60759847,29,29,2,3.39609985352,29,13,3724598969.8,3724598969.94,3659214458.17,44.36829,-124.9528,0.0,34.0283072597,29,29,internal_timestamp,403.700012207,29,29,166912,1450225658,6.30880022049,29,29,3659214458.17
"('125',)",33.9609985352,1,0,1028.60392648,29,29,2,3.39609985352,29,13,3724598969.8,3724598969.94,3659214469.17,44.36829,-124.9528,0.0,34.0285139545,29,29,internal_timestamp,402.869995117,29,29,173501,1450225669,6.30900001526,29,29,3659214469.17
"('126',)",33.9617996216,1,0,1028.59927139,29,29,2,3.39617996216,29,13,3724598969.8,3724598969.94,3659214480.17,44.36829,-124.9528,0.0,34.0280432675,29,29,internal_timestamp,401.989990234,29,29,171499,1450225680,6.31080007553,29,29,3659214480.17
"('127',)",33.9627990723,1,0,1028.59522681,29,29,2,3.39627990723,29,13,3724598969.8,3724598969.94,3659214491.18,44.36829,-124.9528,0.0,34.0279635917,29,29,internal_timestamp,401.170013428,29,29,176983,1450225691,6.3123998642,29,29,3659214491.18
"('128',)",33.9622001648,1,0,1028.59235403,29,29,2,3.39622001648,29,13,3724598969.8,3724598969.94,3659214502.17,44.36829,-124.9528,0.0,34.0287834371,29,29,internal_timestamp,400.369995117,29,29,172501,1450225702,6.31129980087,29,29,3659214502.17
"('129',)",33.9710006714,1,0,1028.58441776,29,29,2,3.39710006714,29,13,3724598969.8,3724598969.94,3659214513.18,44.36829,-124.9528,0.0,34.0259505938,29,29,internal_timestamp,399.519989014,29,29,179240,1450225713,6.32439994812,29,29,3659214513.18
"('130',)",33.9668998718,1,0,1028.58199598,29,29,2,3.39668998718,29,13,3724598969.8,3724598969.94,3659214524.17,44.36829,-124.9528,0.0,34.0268743764,29,29,internal_timestamp,398.679992676,29,29,174734,1450225724,6.31930017471,29,29,3659214524.17
"('131',)",33.9697990417,1,0,1028.57728507,29,29,2,3.39697990417,29,13,3724598969.8,3724598969.94,3659214535.17,44.36829,-124.9528,0.0,34.0266433286,29,29,internal_timestamp,397.809997559,29,29,172656,1450225735,6.32320022583,29,29,3659214535.17
"('132',)",33.9761009216,1,0,1028.57116303,29,29,2,3.39761009216,29,13,3724598969.8,3724598969.94,3659214546.18,44.36829,-124.9528,0.0,34.025857804,29,29,internal_timestamp,396.859985352,29,29,179332,1450225746,6.33150005341,29,29,3659214546.18
"('133',)",33.9772987366,1,0,1028.56499979,29,29,2,3.39772987366,29,13,3724598969.8,3724598969.94,3659214557.18,44.36829,-124.9528,0.0,34.0253829972,29,29,internal_timestamp,395.670013428,29,29,176501,1450225757,6.33389997482,29,29,3659214557.18
"('134',)",33.9902000427,1,0,1028.55486591,29,29,2,3.39902000427,29,13,3724598969.8,3724598969.94,3659214568.18,44.36829,-124.9528,0.0,34.0228239348,29,29,internal_timestamp,394.429992676,29,29,182760,1450225768,6.35150003433,29,29,3659214568.18
"('135',)",33.9911994934,1,0,1028.54892972,29,29,2,3.39911994934,29,13,3724598969.8,3724598969.94,3659214579.18,44.36829,-124.9528,0.0,34.0229638714,29,29,internal_timestamp,393.160003662,29,29,180843,1450225779,6.353099823,29,29,3659214579.18
"('136',)",34.0162010193,1,0,1028.53432353,29,29,2,3.40162010193,29,13,3724598969.8,3724598969.94,3659214590.18,44.36829,-124.9528,0.0,34.0188569949,29,29,internal_timestamp,391.670013428,29,29,180056,1450225790,6.3859000206,29,29,3659214590.18
"('137',)",34.0222015381,1,0,1028.5268188,29,29,2,3.40222015381,29,13,3724598969.8,3724598969.94,3659214600.18,44.36829,-124.9528,0.0,34.0192957695,29,29,internal_timestamp,390.170013428,29,29,183218,1450225800,6.39289999008,29,29,3659214600.18
"('138',)",34.0410003662,1,0,1028.51368247,29,29,2,3.40410003662,29,29,3724598969.8,3724598969.94,3659214612.18,44.36829,-124.9528,0.0,34.0168524919,29,29,internal_timestamp,388.459991455,29,29,183660,1450225812,6.4172000885,29,29,3659214612.18
"('139',)",34.0527000427,1,0,1028.50442265,29,29,2,3.40527000427,29,29,3724598969.8,3724598969.94,3659214623.18,44.36829,-124.9528,0.0,34.0162523263,29,29,internal_timestamp,386.980010986,29,29,177647,1450225823,6.43160009384,29,29,3659214623.18
"('140',)",34.0593986511,1,0,1028.49551176,29,29,2,3.40593986511,29,29,3724598969.8,3724598969.94,3659214634.18,44.36829,-124.9528,0.0,34.0160455136,29,29,internal_timestamp,385.329986572,29,29,182450,1450225834,6.44010019302,29,29,3659214634.18
"('141',)",34.0758018494,1,0,1028.48406485,29,29,2,3.40758018494,29,29,3724598969.8,3724598969.94,3659214645.19,44.36829,-124.9528,0.0,34.0146799389,29,29,internal_timestamp,383.690002441,29,29,188539,1450225845,6.46059989929,29,29,3659214645.19
"('142',)",34.0889015198,1,0,1028.47400913,29,29,2,3.40889015198,29,29,3724598969.8,3724598969.94,3659214656.19,44.36829,-124.9528,0.0,34.0136611036,29,29,internal_timestamp,382.170013428,29,29,192548,1450225856,6.47700023651,29,29,3659214656.19
"('143',)",34.1021003723,1,0,1028.46462761,29,29,2,3.41021003723,29,29,3724598969.8,3724598969.94,3659214667.19,44.36829,-124.9528,0.0,34.0121332711,29,29,internal_timestamp,380.899993896,29,29,187308,1450225867,6.49389982224,29,29,3659214667.19
"('144',)",34.1208992004,1,0,1028.45459228,29,29,2,3.41208992004,29,13,3724598969.8,3724598969.94,3659214678.19,44.36829,-124.9528,0.0,34.010744326,29,29,internal_timestamp,379.649993896,29,29,192960,1450225878,6.51690006256,29,29,3659214678.19
"('145',)",34.1278991699,1,0,1028.44836058,29,29,2,3.41278991699,29,13,3724598969.8,3724598969.94,3659214689.19,44.36829,-124.9528,0.0,34.0115748243,29,29,internal_timestamp,378.380004883,29,29,187835,1450225889,6.52449989319,29,29,3659214689.19
"('146',)",34.1482009888,1,0,1028.43709613,29,29,2,3.41482009888,29,13,3724598969.8,3724598969.94,3659214700.19,44.36829,-124.9528,0.0,34.0097212498,29,29,internal_timestamp,377.010009766,29,29,192648,1450225900,6.54969978333,29,29,3659214700.19
"('147',)",34.1542015076,1,0,1028.43044038,29,29,2,3.41542015076,29,13,3724598969.8,3724598969.94,3659214711.19,44.36829,-124.9528,0.0,34.0103790433,29,29,internal_timestamp,375.649993896,29,29,187139,1450225911,6.55639982224,29,29,3659214711.19
"('148',)",34.1552009583,1,0,1028.42419966,29,29,2,3.41552009583,29,13,3724598969.8,3724598969.94,3659214722.19,44.36829,-124.9528,0.0,34.0104405668,29,29,internal_timestamp,374.329986572,29,29,191174,1450225922,6.55810022354,29,29,3659214722.19
"('149',)",34.1589012146,1,0,1028.4179099,29,29,2,3.41589012146,29,13,3724598969.8,3724598969.94,3659214733.2,44.36829,-124.9528,0.0,34.0108042172,29,29,internal_timestamp,373.029998779,29,29,195405,1450225933,6.5625,29,29,3659214733.2
"('150',)",34.164100647,1,0,1028.41051669,29,29,2,3.4164100647,29,13,3724598969.8,3724598969.94,3659214744.2,44.36829,-124.9528,0.0,34.0100305071,29,29,internal_timestamp,371.769989014,29,29,201390,1450225944,6.56969976425,29,29,3659214744.2
"('151',)",34.1659011841,1,0,1028.40449681,29,29,2,3.41659011841,29,13,3724598969.8,3724598969.94,3659214755.2,44.36829,-124.9528,0.0,34.0102647209,29,29,internal_timestamp,370.489990234,29,29,196188,1450225955,6.57210016251,29,29,3659214755.2
"('152',)",34.1833000183,1,0,1028.39731819,29,29,2,3.41833000183,29,13,3724598969.8,3724598969.94,3659214766.19,44.36829,-124.9528,0.0,34.0117809531,29,29,internal_timestamp,369.230010986,29,29,191092,1450225966,6.59060001373,29,29,3659214766.19
"('153',)",34.2218017578,1,0,1028.3797694,29,29,2,3.42218017578,29,13,3724598969.8,3724598969.94,3659214777.2,44.36829,-124.9528,0.0,34.0050420489,29,29,internal_timestamp,368.100006104,29,29,196183,1450225977,6.64090013504,29,29,3659214777.2
"('154',)",34.2494010925,1,0,1028.36885807,29,29,2,3.42494010925,29,13,3724598969.8,3724598969.94,3659214788.2,44.36829,-124.9528,0.0,34.0029245286,29,29,internal_timestamp,367.109985352,29,29,199580,1450225988,6.67430019379,29,29,3659214788.2
"('155',)",34.2535018921,1,0,1028.36506518,29,29,2,3.42535018921,29,13,3724598969.8,3724598969.94,3659214799.2,44.36829,-124.9528,0.0,34.004243558,29,29,internal_timestamp,366.170013428,29,29,203005,1450225999,6.6779999733,29,29,3659214799.2
"('156',)",34.2594985962,1,0,1028.36057047,29,29,2,3.42594985962,29,13,3724598969.8,3724598969.94,3659214810.2,44.36829,-124.9528,0.0,34.0045275042,29,29,internal_timestamp,365.350006104,29,29,202101,1450226010,6.68480014801,29,29,3659214810.2
"('157',)",34.2648010254,1,0,1028.35604336,29,29,2,3.42648010254,29,13,3724598969.8,3724598969.94,3659214821.2,44.36829,-124.9528,0.0,34.0043084506,29,29,internal_timestamp,364.600006104,29,29,201499,1450226021,6.69129991531,29,29,3659214821.2
"('158',)",34.2661018372,1,0,1028.34815751,29,29,2,3.42661018372,29,13,3724598969.8,3724598969.94,3659214832.21,44.36829,-124.9528,0.0,33.9994437265,29,29,internal_timestamp,363.920013428,29,29,206876,1450226032,6.69799995422,29,29,3659214832.21
"('159',)",34.2464981079,1,0,1028.3448176,29,29,2,3.42464981079,29,13,3724598969.8,3724598969.94,3659214843.2,44.36829,-124.9528,0.0,33.9961788958,29,29,internal_timestamp,363.190002441,29,29,202125,1450226043,6.67980003357,29,29,3659214843.2
"('160',)",34.2251014709,1,0,1028.34151686,29,29,2,3.42251014709,29,13,3724598969.8,3724598969.94,3659214854.21,44.36829,-124.9528,0.0,33.9926065212,29,29,internal_timestamp,362.470001221,29,29,206551,1450226054,6.65990018845,29,29,3659214854.21
"('161',)",34.1996994019,1,0,1028.33710921,29,29,2,3.41996994019,29,13,3724598969.8,3724598969.94,3659214865.21,44.36829,-124.9528,0.0,33.9870687077,29,29,internal_timestamp,361.769989014,29,29,211736,1450226065,6.63749980927,29,29,3659214865.21
"('162',)",34.2109985352,1,0,1028.33196671,29,29,2,3.42109985352,29,13,3724598969.8,3724598969.94,3659214876.21,44.36829,-124.9528,0.0,33.9866974161,29,29,internal_timestamp,361.119995117,29,29,212871,1450226076,6.65080022812,29,29,3659214876.21
"('163',)",34.2107009888,1,0,1028.32970744,29,29,2,3.42107009888,29,13,3724598969.8,3724598969.94,3659214887.21,44.36829,-124.9528,0.0,33.9868193507,29,29,internal_timestamp,360.600006104,29,29,209877,1450226087,6.65059995651,29,29,3659214887.21
"('164',)",34.2201004028,1,0,1028.32281794,29,29,2,3.42201004028,29,13,3724598969.8,3724598969.94,3659214898.2,44.36829,-124.9528,0.0,33.9835946428,29,29,internal_timestamp,360.079986572,29,29,204189,1450226098,6.66459989548,29,29,3659214898.2
"('165',)",34.2425994873,1,0,1028.32579136,29,29,2,3.42425994873,29,13,3724598969.8,3724598969.94,3659214909.21,44.36829,-124.9528,0.0,33.9934636639,29,29,internal_timestamp,359.510009766,29,29,207890,1450226109,6.67999982834,29,29,3659214909.21
"('166',)",34.2774009705,1,0,1028.31650495,29,29,2,3.42774009705,29,13,3724598969.8,3724598969.94,3659214919.21,44.36829,-124.9528,0.0,33.9923724229,29,29,internal_timestamp,358.910003662,29,29,207247,1450226119,6.7202000618,29,29,3659214919.21
"('167',)",34.2811012268,1,0,1028.31370693,29,29,2,3.42811012268,29,13,3724598969.8,3724598969.94,3659214930.21,44.36829,-124.9528,0.0,33.99309305,29,29,internal_timestamp,358.290008545,29,29,211728,1450226130,6.72389984131,29,29,3659214930.21
"('168',)",34.2845993042,1,0,1028.31096961,29,29,2,3.42845993042,29,13,3724598969.8,3724598969.94,3659214942.22,44.36829,-124.9528,0.0,33.9933441967,29,29,internal_timestamp,357.769989014,29,29,215106,1450226142,6.72779989243,29,29,3659214942.22
"('169',)",34.2849998474,1,0,1028.30911598,29,29,2,3.42849998474,29,13,3724598969.8,3724598969.94,3659214953.22,44.36829,-124.9528,0.0,33.9938200658,29,29,internal_timestamp,357.290008545,29,29,219388,1450226153,6.72800016403,29,29,3659214953.22
"('170',)",34.2971992493,1,0,1028.30703491,29,29,2,3.42971992493,29,13,3724598969.8,3724598969.94,3659214964.21,44.36829,-124.9528,0.0,33.9958053241,29,29,internal_timestamp,356.859985352,29,29,212043,1450226164,6.73979997635,29,29,3659214964.21
"('171',)",34.3074989319,1,0,1028.30327196,29,29,2,3.43074989319,29,13,3724598969.8,3724598969.94,3659214975.22,44.36829,-124.9528,0.0,33.9958087605,29,29,internal_timestamp,356.399993896,29,29,217041,1450226175,6.7515001297,29,29,3659214975.22
"('172',)",34.326499939,1,0,1028.30120987,29,29,2,3.4326499939,29,13,3724598969.8,3724598969.94,3659214986.22,44.36829,-124.9528,0.0,33.9986235927,29,29,internal_timestamp,356.040008545,29,29,219361,1450226186,6.76999998093,29,29,3659214986.22
"('173',)",34.3207015991,1,0,1028.30251508,29,29,2,3.43207015991,29,13,3724598969.8,3724598969.94,3659214997.22,44.36829,-124.9528,0.0,33.9988412884,29,29,internal_timestamp,356.079986572,29,29,224678,1450226197,6.76329994202,29,29,3659214997.22
"('174',)",34.3133010864,1,0,1028.3018451,29,29,2,3.43133010864,29,13,3724598969.8,3724598969.94,3659215008.22,44.36829,-124.9528,0.0,33.9973619024,29,29,internal_timestamp,355.980010986,29,29,220016,1450226208,6.75659990311,29,29,3659215008.22
"('175',)",34.3126983643,1,0,1028.30046459,29,29,2,3.43126983643,29,13,3724598969.8,3724598969.94,3659215019.23,44.36829,-124.9528,0.0,33.997125244,29,29,internal_timestamp,355.709991455,29,29,226239,1450226219,6.75629997253,29,29,3659215019.23
"('176',)",34.3303985596,1,0,1028.29673176,29,29,2,3.43303985596,29,13,3724598969.8,3724598969.94,3659215030.22,44.36829,-124.9528,0.0,33.9980218367,29,29,internal_timestamp,355.329986572,29,29,220802,1450226230,6.77530002594,29,29,3659215030.22
"('177',)",34.3342018127,1,0,1028.29568805,29,29,2,3.43342018127,29,13,3724598969.8,3724598969.94,3659215041.22,44.36829,-124.9528,0.0,33.9990974262,29,29,internal_timestamp,355.019989014,29,29,224472,1450226241,6.77860021591,29,29,3659215041.22
"('178',)",34.3319015503,1,0,1028.2938319,29,29,2,3.43319015503,29,13,3724598969.8,3724598969.98,3659215052.23,44.36829,-124.9528,0.0,33.9984100318,29,29,internal_timestamp,354.679992676,29,29,229286,1450226252,6.77689981461,29,29,3659215052.23
"('179',)",34.3468017578,1,0,1028.28819086,29,29,2,3.43468017578,29,13,3724598969.8,3724598969.98,3659215063.22,44.36829,-124.9528,0.0,33.9963800628,29,29,internal_timestamp,354.380004883,29,29,224165,1450226263,6.79570007324,29,29,3659215063.22
"('180',)",34.3494987488,1,0,1028.28820312,29,29,2,3.43494987488,29,13,3724598969.8,3724598969.98,3659215074.23,44.36829,-124.9528,0.0,33.996552732,29,29,internal_timestamp,354.440002441,29,29,229423,1450226274,6.79850006104,29,29,3659215074.23
"('181',)",34.3398017883,1,0,1028.28745415,29,29,2,3.43398017883,29,13,3724598969.8,3724598969.98,3659215085.22,44.36829,-124.9528,0.0,33.9948452511,29,29,internal_timestamp,354.290008545,29,29,221905,1450226285,6.78950023651,29,29,3659215085.22
