obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1202',)",3771793324.04,6,34.1007003784,3774726847.93,3774726848.74,3771793324.04,0.0,internal_timestamp,313.019989014,44166,1562804524,6.50820016861,3.41007003784,34.0295126244,1028.1648213,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1203',)",3771793325.05,6,34.1059989929,3774726847.93,3774726848.74,3771793325.05,0.0,internal_timestamp,312.799987793,49753,1562804525,6.51389980316,3.41059989929,34.0298313234,1028.16327348,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1204',)",3771793326.05,6,34.1110992432,3774726847.93,3774726848.74,3771793326.05,0.0,internal_timestamp,312.559997559,45141,1562804526,6.5218000412,3.41110992432,34.0277529517,1028.15944338,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1205',)",3771793327.05,6,34.1142997742,3774726847.93,3774726848.74,3771793327.05,0.0,internal_timestamp,312.299987793,51937,1562804527,6.52589988708,3.41142997742,34.0273545336,1028.15736847,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1206',)",3771793328.05,6,34.1188011169,3774726847.93,3774726848.74,3771793328.05,0.0,internal_timestamp,312.019989014,45954,1562804528,6.53159999847,3.41188011169,34.026817775,1028.15487122,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1207',)",3771793329.05,6,34.1212997437,3774726847.93,3774726848.75,3771793329.05,0.0,internal_timestamp,311.769989014,51429,1562804529,6.53560018539,3.41212997437,34.0257354749,1028.1523178,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1208',)",3771793330.05,6,34.1240005493,3774726847.93,3774726848.75,3771793330.05,0.0,internal_timestamp,311.540008545,47871,1562804530,6.53879976273,3.41240005493,34.025662663,1028.1507612,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1209',)",3771793331.04,6,34.1257019043,3774726847.93,3774726848.75,3771793331.04,0.0,internal_timestamp,311.290008545,42243,1562804531,6.5408000946,3.41257019043,34.0256832801,1028.14935226,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1210',)",3771793332.05,6,34.1273002625,3774726847.93,3774726848.75,3771793332.05,0.0,internal_timestamp,311.059997559,48353,1562804532,6.54279994965,3.41273002625,34.025580444,1028.14793803,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1211',)",3771793333.04,6,34.1283988953,3774726847.93,3774726848.75,3771793333.04,0.0,internal_timestamp,310.799987793,43358,1562804533,6.54440021515,3.41283988953,34.0253354597,1028.14632959,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1212',)",3771793334.05,6,34.1301002502,3774726847.93,3774726848.75,3771793334.05,0.0,internal_timestamp,310.529998779,48518,1562804534,6.54670000076,3.41301002502,34.0250683732,1028.14456096,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1213',)",3771793335.04,6,34.135799408,3774726847.93,3774726848.75,3771793335.04,0.0,internal_timestamp,310.269989014,43804,1562804535,6.55259990692,3.4135799408,34.0256497657,1028.14300638,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1214',)",3771793336.05,6,34.1397018433,3774726847.93,3774726848.75,3771793336.05,0.0,internal_timestamp,310.019989014,49833,1562804536,6.55800008774,3.41397018433,34.0247320707,1028.14038761,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1215',)",3771793337.05,6,34.1413993835,3774726847.93,3774726848.75,3771793337.05,0.0,internal_timestamp,309.790008545,45812,1562804537,6.56059980392,3.41413993835,34.0241432541,1028.13850778,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1216',)",3771793338.05,6,34.1423988342,3774726847.93,3774726848.75,3771793338.05,0.0,internal_timestamp,309.579986572,50801,1562804538,6.56230020523,3.41423988342,34.023664494,1028.13693091,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1217',)",3771793339.05,6,34.1450996399,3774726847.93,3774726848.75,3771793339.05,0.0,internal_timestamp,309.329986572,46423,1562804539,6.56500005722,3.41450996399,34.0240970269,1028.13574855,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1218',)",3771793340.04,6,34.1470985413,3774726847.93,3774726848.75,3771793340.04,0.0,internal_timestamp,309.070007324,42554,1562804540,6.56809997559,3.41470985413,34.0233599658,1028.13354483,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1219',)",3771793341.05,6,34.1445007324,3774726847.93,3774726848.75,3771793341.05,0.0,internal_timestamp,308.820007324,48125,1562804541,6.56949996948,3.41445007324,34.0192160881,1028.12894317,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1220',)",3771793342.05,6,34.148601532,3774726847.93,3774726848.75,3771793342.05,0.0,internal_timestamp,308.570007324,45551,1562804542,6.57009983063,3.4148601532,34.0232831719,1028.130911,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1221',)",3771793343.05,6,34.1493988037,3774726847.93,3774726848.75,3771793343.05,0.0,internal_timestamp,308.369995117,50286,1562804543,6.57060003281,3.41493988037,34.0237670944,1028.13030381,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1222',)",3771793344.05,6,34.1496009827,3774726847.93,3774726848.75,3771793344.05,0.0,internal_timestamp,308.140014648,45822,1562804544,6.57110023499,3.41496009827,34.0236067817,1028.12905229,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1223',)",3771793345.04,6,34.1501998901,3774726847.93,3774726848.75,3771793345.04,0.0,internal_timestamp,307.869995117,41262,1562804545,6.57159996033,3.41501998901,34.0239057537,1028.12797824,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1224',)",3771793346.05,6,34.1516990662,3774726847.93,3774726848.76,3771793346.05,0.0,internal_timestamp,307.589996338,48935,1562804546,6.5734000206,3.41516990662,34.0239154865,1028.12645034,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1225',)",3771793347.04,6,34.1528015137,3774726847.93,3774726848.76,3771793347.04,0.0,internal_timestamp,307.339996338,43590,1562804547,6.57469987869,3.41528015137,34.02396785,1028.12516314,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1226',)",3771793348.05,6,34.153301239,3774726847.93,3774726848.76,3771793348.05,0.0,internal_timestamp,307.109985352,49015,1562804548,6.57530021667,3.4153301239,34.0240375563,1028.12407848,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1227',)",3771793349.04,6,34.1537017822,3774726847.93,3774726848.76,3771793349.04,0.0,internal_timestamp,306.869995117,44311,1562804549,6.57600021362,3.41537017822,34.0239034103,1028.12277382,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1228',)",3771793350.05,6,34.1539993286,3774726847.93,3774726848.76,3771793350.05,0.0,internal_timestamp,306.640014648,50325,1562804550,6.57639980316,3.41539993286,34.0239485466,1028.12169785,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1229',)",3771793351.05,6,34.1542015076,3774726847.93,3774726848.76,3771793351.05,0.0,internal_timestamp,306.399993896,46514,1562804551,6.57690000534,3.41542015076,34.0237931429,1028.12040406,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1230',)",3771793352.04,6,34.1543998718,3774726847.93,3774726848.7,3771793352.04,0.0,internal_timestamp,306.160003662,41871,1562804552,6.57730007172,3.41543998718,34.0237329008,1028.11919917,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1231',)",3771793353.05,6,34.1547012329,3774726847.93,3774726848.71,3771793353.05,0.0,internal_timestamp,305.869995117,47819,1562804553,6.57770013809,3.41547012329,34.0238111218,1028.11787351,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1232',)",3771793354.04,6,34.1549987793,3774726847.93,3774726848.71,3771793354.04,0.0,internal_timestamp,305.649993896,44829,1562804554,6.57819986343,3.41549987793,34.0237519845,1028.11674743,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1233',)",3771793355.05,6,34.1553993225,3774726847.93,3774726848.71,3771793355.05,0.0,internal_timestamp,305.420013428,49803,1562804555,6.57870006561,3.41553993225,34.0238112672,1028.11566859,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1234',)",3771793356.05,6,34.1553993225,3774726847.93,3774726848.71,3771793356.05,0.0,internal_timestamp,305.170013428,45401,1562804556,6.57880020142,3.41553993225,34.0238340462,1028.11452467,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1235',)",3771793357.05,6,34.1553993225,3774726847.93,3774726848.71,3771793357.05,0.0,internal_timestamp,304.899993896,52357,1562804557,6.57880020142,3.41553993225,34.0239660073,1028.11338859,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1236',)",3771793358.05,6,34.15599823,3774726847.93,3774726848.71,3771793358.05,0.0,internal_timestamp,304.630004883,47288,1562804558,6.57959985733,3.415599823,34.0239671859,1028.11203876,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1237',)",3771793359.04,6,34.157699585,3774726847.93,3774726848.71,3771793359.04,0.0,internal_timestamp,304.420013428,42918,1562804559,6.58109998703,3.4157699585,34.0244640971,1028.1112571,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1238',)",3771793360.05,6,34.1590995789,3774726847.94,3774726848.71,3771793360.05,0.0,internal_timestamp,304.160003662,49053,1562804560,6.58349990845,3.41590995789,34.02375872,1028.10917512,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1239',)",3771793361.04,6,34.1599006653,3774726847.94,3774726848.71,3771793361.04,0.0,internal_timestamp,303.899993896,44655,1562804561,6.58459997177,3.41599006653,34.0236806125,1028.10776702,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1240',)",3771793362.05,6,34.1600990295,3774726847.94,3774726848.71,3771793362.05,0.0,internal_timestamp,303.619995117,51544,1562804562,6.58540010452,3.41600990295,34.0232428491,1028.10602589,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1241',)",3771793363.05,6,34.1600990295,3774726847.94,3774726848.71,3771793363.05,0.0,internal_timestamp,303.369995117,47726,1562804563,6.58559989929,3.41600990295,34.0231667186,1028.10479031,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1242',)",3771793364.04,6,34.1608009338,3774726847.94,3774726848.71,3771793364.04,0.0,internal_timestamp,303.160003662,41777,1562804564,6.58640003204,3.41608009338,34.0232520757,1028.10378209,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1243',)",3771793365.05,6,34.1636009216,3774726847.94,3774726848.71,3771793365.05,0.0,internal_timestamp,302.910003662,47684,1562804565,6.58909988403,3.41636009216,34.0237936005,1028.10268526,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1244',)",3771793366.04,6,34.1652984619,3774726847.94,3774726848.71,3771793366.04,0.0,internal_timestamp,302.630004883,44484,1562804566,6.59180021286,3.41652984619,34.023129149,1028.1005023,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1245',)",3771793367.05,6,34.1663017273,3774726847.94,3774726848.71,3771793367.05,0.0,internal_timestamp,302.369995117,50147,1562804567,6.59350013733,3.41663017273,34.0226794408,1028.09871895,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1246',)",3771793368.04,6,34.1675987244,3774726847.94,3774726848.71,3771793368.04,0.0,internal_timestamp,302.130004883,44736,1562804568,6.59479999542,3.41675987244,34.0229420008,1028.09764329,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1247',)",3771793369.05,6,34.1683998108,3774726847.94,3774726848.71,3771793369.05,0.0,internal_timestamp,301.910003662,50675,1562804569,6.59590005875,3.41683998108,34.0228442859,1028.09640376,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1248',)",3771793370.05,6,34.1683998108,3774726847.94,3774726848.71,3771793370.05,0.0,internal_timestamp,301.649993896,46188,1562804570,6.59649991989,3.41683998108,34.0223760587,1028.09475866,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1249',)",3771793371.04,6,34.1688995361,3774726847.94,3774726848.71,3771793371.04,0.0,internal_timestamp,301.380004883,41539,1562804571,6.59660005569,3.41688995361,34.0229615615,1028.09396599,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1250',)",3771793372.05,6,34.1689987183,3774726847.94,3774726848.71,3771793372.05,0.0,internal_timestamp,301.130004883,48598,1562804572,6.59700012207,3.41689987183,34.0227964559,1028.092633,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1251',)",3771793373.04,6,34.1689987183,3774726847.94,3774726848.71,3771793373.04,0.0,internal_timestamp,300.880004883,42879,1562804573,6.59730005264,3.41689987183,34.0226209744,1028.09130577,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1252',)",3771793374.05,6,34.1701011658,3774726847.94,3774726848.71,3771793374.05,0.0,internal_timestamp,300.670013428,48903,1562804574,6.59789991379,3.41701011658,34.0233481795,1028.09083051,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1253',)",3771793375.04,6,34.1708984375,3774726847.94,3774726848.71,3771793375.04,0.0,internal_timestamp,300.440002441,44578,1562804575,6.59959983826,3.41708984375,34.02265586,1028.08899398,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1254',)",3771793376.05,6,34.1716995239,3774726847.94,3774726848.71,3771793376.05,0.0,internal_timestamp,300.190002441,50738,1562804576,6.60050010681,3.41716995239,34.0227710325,1028.08781193,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1255',)",3771793377.05,6,34.1726989746,3774726847.94,3774726848.71,3771793377.05,0.0,internal_timestamp,299.929992676,46655,1562804577,6.60220003128,3.41726989746,34.0223170859,1028.08602516,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1256',)",3771793378.05,6,34.1738014221,3774726847.94,3774726848.71,3771793378.05,0.0,internal_timestamp,299.679992676,51943,1562804578,6.6033000946,3.41738014221,34.022567409,1028.08492163,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1257',)",3771793379.05,6,34.1744003296,3774726847.94,3774726848.71,3771793379.05,0.0,internal_timestamp,299.440002441,47272,1562804579,6.60419988632,3.41744003296,34.0224544528,1028.08360614,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1258',)",3771793380.15,6,34.1745986938,3774726847.94,3774726848.71,3771793380.15,0.0,internal_timestamp,299.170013428,146341,1562804580,6.6048002243,3.41745986938,34.0222101454,1028.08209126,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1259',)",3771793381.05,6,34.1748008728,3774726847.94,3774726848.71,3771793381.05,0.0,internal_timestamp,298.959991455,49116,1562804581,6.60550022125,3.41748008728,34.0218418856,1028.08074028,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1260',)",3771793382.04,6,34.1769981384,3774726847.94,3774726848.72,3771793382.04,0.0,internal_timestamp,298.709991455,44780,1562804582,6.60690021515,3.41769981384,34.0230057499,1028.08031358,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1261',)",3771793383.05,6,34.1790008545,3774726847.94,3774726848.72,3771793383.05,0.0,internal_timestamp,298.470001221,49183,1562804583,6.60979986191,3.41790008545,34.0224614931,1028.07838083,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1262',)",3771793384.04,6,34.179599762,3774726847.94,3774726848.72,3771793384.04,0.0,internal_timestamp,298.220001221,44668,1562804584,6.61100006104,3.4179599762,34.022055358,1028.07674701,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1263',)",3771793385.05,6,34.179599762,3774726847.94,3774726848.72,3771793385.05,0.0,internal_timestamp,297.929992676,49983,1562804585,6.61140012741,3.4179599762,34.0218001165,1028.07515946,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1264',)",3771793386.04,6,34.179599762,3774726847.94,3774726848.72,3771793386.04,0.0,internal_timestamp,297.690002441,44938,1562804586,6.61129999161,3.4179599762,34.0220166994,1028.07424214,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1265',)",3771793387.05,6,34.1797981262,3774726847.94,3774726848.72,3771793387.05,0.0,internal_timestamp,297.429992676,51261,1562804587,6.6111998558,3.41797981262,34.0224624891,1028.0734132,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1266',)",3771793388.05,6,34.1796989441,3774726847.94,3774726848.72,3771793388.05,0.0,internal_timestamp,297.200012207,45655,1562804588,6.61180019379,3.41796989441,34.0218695214,1028.0718077,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1267',)",3771793389.05,6,34.1801986694,3774726847.94,3774726848.72,3771793389.05,0.0,internal_timestamp,296.989990234,51781,1562804589,6.61240005493,3.41801986694,34.0219297593,1028.07080764,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1268',)",3771793390.05,6,34.1804008484,3774726847.94,3774726848.72,3771793390.05,0.0,internal_timestamp,296.730010986,47858,1562804590,6.61240005493,3.41804008484,34.0222804036,1028.06989008,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1269',)",3771793391.04,6,34.1708984375,3774726847.94,3774726848.72,3771793391.04,0.0,internal_timestamp,296.440002441,41742,1562804591,6.61289978027,3.41708984375,34.01141572,1028.05994391,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1270',)",3771793392.05,6,34.1811981201,3774726847.94,3774726848.72,3771793392.05,0.0,internal_timestamp,296.190002441,48044,1562804592,6.61390018463,3.41811981201,34.0219378058,1028.0669333,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1271',)",3771793393.04,6,34.1824989319,3774726847.94,3774726848.72,3771793393.04,0.0,internal_timestamp,295.950012207,42827,1562804593,6.6154999733,3.41824989319,34.0219067266,1028.06558484,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1272',)",3771793394.05,6,34.1833000183,3774726847.94,3774726848.72,3771793394.05,0.0,internal_timestamp,295.720001221,48126,1562804594,6.61679983139,3.41833000183,34.0216155926,1028.06411933,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1273',)",3771793395.04,6,34.1841011047,3774726847.94,3774726848.72,3771793395.04,0.0,internal_timestamp,295.470001221,43178,1562804595,6.61770009995,3.41841011047,34.0217306286,1028.06293708,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1274',)",3771793396.05,6,34.1845016479,3774726847.94,3774726848.72,3771793396.05,0.0,internal_timestamp,295.220001221,49094,1562804596,6.61819982529,3.41845016479,34.0218000103,1028.0617746,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1275',)",3771793397.09,6,34.1847000122,3774726847.94,3774726848.72,3771793397.09,0.0,internal_timestamp,294.950012207,86716,1562804597,6.61870002747,3.41847000122,34.0216550773,1028.06035174,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1276',)",3771793398.05,6,34.1848983765,3774726847.94,3774726848.72,3771793398.05,0.0,internal_timestamp,294.679992676,50758,1562804598,6.61940002441,3.41848983765,34.0213119647,1028.05874508,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1277',)",3771793399.05,6,34.1861000061,3774726847.94,3774726848.72,3771793399.05,0.0,internal_timestamp,294.450012207,45821,1562804599,6.62060022354,3.41861000061,34.0215626499,1028.0577197,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1278',)",3771793400.05,6,34.1874008179,3774726847.94,3774726848.72,3771793400.05,0.0,internal_timestamp,294.220001221,52200,1562804600,6.62220001221,3.41874008179,34.0215266262,1028.0564131,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1279',)",3771793401.05,6,34.1887016296,3774726847.94,3774726848.72,3771793401.05,0.0,internal_timestamp,293.959991455,47458,1562804601,6.62379980087,3.41887016296,34.0215052367,1028.05498029,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1280',)",3771793402.05,6,34.1901016235,3774726847.94,3774726848.72,3771793402.05,0.0,internal_timestamp,293.709991455,45014,1562804602,6.62599992752,3.41901016235,34.0209931327,1028.05312394,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1281',)",3771793403.05,6,34.190700531,3774726847.94,3774726848.72,3771793403.05,0.0,internal_timestamp,293.429992676,48665,1562804603,6.62699985504,3.4190700531,34.0208003351,1028.05154796,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1282',)",3771793404.04,6,34.1916007996,3774726847.94,3774726848.72,3771793404.04,0.0,internal_timestamp,293.170013428,44223,1562804604,6.62809991837,3.41916007996,34.0208316632,1028.05022622,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1283',)",3771793405.05,6,34.192401886,3774726847.94,3774726848.72,3771793405.05,0.0,internal_timestamp,292.970001221,49672,1562804605,6.62909984589,3.4192401886,34.0208233444,1028.04916248,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1284',)",3771793406.05,6,34.1930007935,3774726847.94,3774726848.72,3771793406.05,0.0,internal_timestamp,292.730010986,45074,1562804606,6.62989997864,3.41930007935,34.020809163,1028.04793841,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1285',)",3771793407.05,6,34.1958999634,3774726847.94,3774726848.72,3771793407.05,0.0,internal_timestamp,292.470001221,51963,1562804607,6.632999897,3.41958999634,34.0210670362,1028.04651646,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1286',)",3771793408.05,6,34.2016983032,3774726847.94,3774726848.72,3771793408.05,0.0,internal_timestamp,292.170013428,46218,1562804608,6.63990020752,3.42016983032,34.0207803005,1028.04395362,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1287',)",3771793409.05,6,34.2075004578,3774726847.94,3774726848.73,3771793409.05,0.0,internal_timestamp,291.940002441,52068,1562804609,6.64779996872,3.42075004578,34.0194722916,1028.04076911,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1288',)",3771793410.05,6,34.2121009827,3774726847.94,3774726848.73,3771793410.05,0.0,internal_timestamp,291.730010986,48253,1562804610,6.65310001373,3.42121009827,34.0194040179,1028.03901322,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1289',)",3771793411.04,6,34.2145004272,3774726847.94,3774726848.73,3771793411.04,0.0,internal_timestamp,291.450012207,42909,1562804611,6.65719985962,3.42145004272,34.0181275027,1028.03615281,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1290',)",3771793412.05,6,34.2154006958,3774726847.94,3774726848.73,3771793412.05,0.0,internal_timestamp,291.170013428,49752,1562804612,6.65840005875,3.42154006958,34.0180690841,1028.03465446,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1291',)",3771793413.04,6,34.2155990601,3774726847.94,3774726848.73,3771793413.04,0.0,internal_timestamp,290.910003662,44295,1562804613,6.65880012512,3.42155990601,34.0180185638,1028.03336557,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1292',)",3771793414.04,6,34.2159996033,3774726847.94,3774726848.73,3771793414.04,0.0,internal_timestamp,290.700012207,40062,1562804614,6.65910005569,3.42159996033,34.0182662794,1028.03255477,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1293',)",3771793415.05,6,34.2164001465,3774726847.94,3774726848.73,3771793415.05,0.0,internal_timestamp,290.480010986,45718,1562804615,6.65969991684,3.42164001465,34.0182215541,1028.03142623,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1294',)",3771793416.05,6,34.2181015015,3774726847.94,3774726848.73,3771793416.05,0.0,internal_timestamp,290.179992676,51395,1562804616,6.66090011597,3.42181015015,34.0190579496,1028.03053971,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1295',)",3771793417.05,6,34.2188987732,3774726847.94,3774726848.73,3771793417.05,0.0,internal_timestamp,289.899993896,47972,1562804617,6.66260004044,3.42188987732,34.0183903195,1028.02849255,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1296',)",3771793418.04,6,34.2193984985,3774726847.94,3774726848.73,3771793418.04,0.0,internal_timestamp,289.660003662,42342,1562804618,6.66300010681,3.42193984985,34.0186629606,1028.02754969,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1297',)",3771793419.05,6,34.2196998596,3774726847.94,3774726848.73,3771793419.05,0.0,internal_timestamp,289.410003662,48092,1562804619,6.66379976273,3.42196998596,34.0183252391,1028.02602516,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1298',)",3771793420.04,6,34.2201004028,3774726847.94,3774726848.73,3771793420.04,0.0,internal_timestamp,289.190002441,43430,1562804620,6.6641998291,3.42201004028,34.0184785456,1028.0250802,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1299',)",3771793421.05,6,34.220500946,3774726847.94,3774726848.73,3771793421.05,0.0,internal_timestamp,288.890014648,49671,1562804621,6.66499996185,3.4220500946,34.0182743237,1028.02343115,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1300',)",3771793422.05,6,34.220500946,3774726847.94,3774726848.73,3771793422.05,0.0,internal_timestamp,288.640014648,45516,1562804622,6.66499996185,3.4220500946,34.0183963392,1028.02237965,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1301',)",3771793423.05,6,34.2206993103,3774726847.94,3774726848.73,3771793423.05,0.0,internal_timestamp,288.380004883,50404,1562804623,6.66529989243,3.42206993103,34.0184450764,1028.02118276,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1302',)",3771793424.05,6,34.2211990356,3774726847.94,3774726848.73,3771793424.05,0.0,internal_timestamp,288.160003662,45821,1562804624,6.66529989243,3.42211990356,34.0191045156,1028.0206916,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1303',)",3771793425.05,6,34.2211990356,3774726847.94,3774726848.73,3771793425.05,0.0,internal_timestamp,287.910003662,51594,1562804625,6.66599988937,3.42211990356,34.0185326629,1028.01899681,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1304',)",3771793426.05,6,34.2214012146,3774726847.94,3774726848.73,3771793426.05,0.0,internal_timestamp,287.660003662,47147,1562804626,6.66590023041,3.42214012146,34.0189768228,1028.01821254,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
